date,source,category_l1,category_l2,keyword,ratio,rescaled,batch_id,gender,age_group,cid,is_anchor
2026-07-10,naver_datalab_search,,,우산,31.41516,3.93199676580363,srch_b02,,,,False
2026-07-10,naver_datalab_search,,,레인부츠,31.5016,3.942815803505048,srch_b02,,,,False
2026-07-10,naver_datalab_search,,,레인코트,3.44529,0.4312207589347178,srch_b02,,,,False
2026-07-10,naver_datalab_search,,,방수자켓,0.55569,0.06955149306224827,srch_b02,,,,False
2026-07-11,naver_datalab_search,,,반팔티,8.95282,1.0,srch_b02,,,,True
2026-07-11,naver_datalab_search,,,우산,18.8565,2.1062078764009553,srch_b02,,,,False
2026-07-11,naver_datalab_search,,,레인부츠,16.20153,1.8096566221592754,srch_b02,,,,False
2026-07-11,naver_datalab_search,,,레인코트,2.07458,0.2317236356812714,srch_b02,,,,False
2026-07-11,naver_datalab_search,,,방수자켓,0.38281,0.04275859449871661,srch_b02,,,,False
2026-07-12,naver_datalab_search,,,반팔티,10.17535,1.0,srch_b02,,,,True
2026-07-12,naver_datalab_search,,,우산,18.26376,1.7949023866500908,srch_b02,,,,False
2026-07-12,naver_datalab_search,,,레인부츠,14.05285,1.3810679730918347,srch_b02,,,,False
2026-07-12,naver_datalab_search,,,레인코트,2.70437,0.265776607192873,srch_b02,,,,False
2026-07-12,naver_datalab_search,,,방수자켓,0.62978,0.06189271130722776,srch_b02,,,,False
2026-07-13,naver_datalab_search,,,반팔티,10.6693,1.0,srch_b02,,,,True
2026-07-13,naver_datalab_search,,,우산,20.3507,1.907407233839146,srch_b02,,,,False
2026-07-13,naver_datalab_search,,,레인부츠,11.87947,1.1134254355955873,srch_b02,,,,False
2026-07-13,naver_datalab_search,,,레인코트,2.3586,0.22106417478185073,srch_b02,,,,False
2026-07-13,naver_datalab_search,,,방수자켓,0.56804,0.05324060622533812,srch_b02,,,,False
2026-07-14,naver_datalab_search,,,반팔티,9.53321,1.0,srch_b02,,,,True
2026-07-14,naver_datalab_search,,,우산,33.9096,3.556997066045959,srch_b02,,,,False
2026-07-14,naver_datalab_search,,,레인부츠,23.99357,2.5168406024833185,srch_b02,,,,False
2026-07-14,naver_datalab_search,,,레인코트,4.13682,0.4339377817125606,srch_b02,,,,False
2026-07-14,naver_datalab_search,,,방수자켓,1.3707,0.143781580391075,srch_b02,,,,False
2026-07-15,naver_datalab_search,,,반팔티,9.26154,1.0,srch_b02,,,,True
2026-07-15,naver_datalab_search,,,우산,28.081,3.0320011574748906,srch_b02,,,,False
2026-07-15,naver_datalab_search,,,레인부츠,20.64707,2.2293344303431177,srch_b02,,,,False
2026-07-15,naver_datalab_search,,,레인코트,3.50703,0.3786659669990088,srch_b02,,,,False
2026-07-15,naver_datalab_search,,,방수자켓,1.06199,0.11466667530453899,srch_b02,,,,False
2026-07-16,naver_datalab_search,,,반팔티,7.77969,1.0,srch_b02,,,,True
2026-07-16,naver_datalab_search,,,우산,14.57149,1.8730167911574882,srch_b02,,,,False
2026-07-16,naver_datalab_search,,,레인부츠,10.47172,1.3460330681556718,srch_b02,,,,False
2026-07-16,naver_datalab_search,,,레인코트,2.16102,0.2777771350786471,srch_b02,,,,False
2026-07-16,naver_datalab_search,,,방수자켓,0.98789,0.1269832088425117,srch_b02,,,,False
2026-07-17,naver_datalab_search,,,반팔티,7.53272,1.0,srch_b02,,,,True
