tm_fc,tm_ef,ta_min,ta_max
202311261800,202312040000,-1.0,8.0
202311261800,202312050000,0.0,8.0
202311261800,202312060000,0.0,7.0
202311270600,202311300000,-7.0,0.0
202311270600,202312010000,-6.0,2.0
202311270600,202312020000,-4.0,5.0
202311270600,202312030000,-2.0,5.0
202311270600,202312040000,-1.0,9.0
202311270600,202312050000,2.0,10.0
202311270600,202312060000,0.0,7.0
202311270600,202312070000,-2.0,3.0
202311271800,202311300000,-7.0,1.0
202311271800,202312010000,-5.0,2.0
202311271800,202312020000,-3.0,7.0
202311271800,202312030000,-2.0,6.0
202311271800,202312040000,0.0,9.0
202311271800,202312050000,2.0,10.0
202311271800,202312060000,2.0,8.0
202311271800,202312070000,1.0,5.0
202311280600,202312010000,-5.0,3.0
202311280600,202312020000,-2.0,7.0
202311280600,202312030000,0.0,8.0
202311280600,202312040000,1.0,9.0
202311280600,202312050000,2.0,10.0
202311280600,202312060000,3.0,8.0
202311280600,202312070000,0.0,7.0
202311280600,202312080000,-1.0,4.0
202311281800,202312010000,-5.0,3.0
202311281800,202312020000,-3.0,6.0
202311281800,202312030000,-1.0,8.0
202311281800,202312040000,1.0,9.0
202311281800,202312050000,4.0,11.0
202311281800,202312060000,2.0,8.0
202311281800,202312070000,1.0,9.0
202311281800,202312080000,1.0,6.0
202311290600,202312020000,-3.0,6.0
202311290600,202312030000,-1.0,8.0
202311290600,202312040000,1.0,9.0
202311290600,202312050000,4.0,11.0
202311290600,202312060000,2.0,9.0
202311290600,202312070000,1.0,9.0
202311290600,202312080000,1.0,6.0
202311290600,202312090000,-2.0,5.0
202311291800,202312020000,-3.0,7.0
202311291800,202312030000,-2.0,7.0
202311291800,202312040000,0.0,9.0
202311291800,202312050000,4.0,10.0
202311291800,202312060000,1.0,9.0
202311291800,202312070000,2.0,7.0
202311291800,202312080000,-1.0,4.0
202311291800,202312090000,-1.0,4.0
202311300600,202312030000,-2.0,7.0
202311300600,202312040000,0.0,9.0
202311300600,202312050000,4.0,10.0
202311300600,202312060000,2.0,9.0
202311300600,202312070000,2.0,6.0
202311300600,202312080000,-1.0,4.0
202311300600,202312090000,-1.0,4.0
202311300600,202312100000,-2.0,4.0
202311301800,202312030000,-3.0,5.0
202311301800,202312040000,-2.0,8.0
202311301800,202312050000,4.0,11.0
202311301800,202312060000,3.0,11.0
202311301800,202312070000,1.0,6.0
202311301800,202312080000,-4.0,2.0
202311301800,202312090000,-4.0,6.0
202311301800,202312100000,1.0,5.0
202312010600,202312040000,-2.0,8.0
202312010600,202312050000,4.0,11.0
202312010600,202312060000,3.0,11.0
202312010600,202312070000,1.0,6.0
202312010600,202312080000,-4.0,3.0
202312010600,202312090000,-2.0,8.0
202312010600,202312100000,1.0,6.0
202312010600,202312110000,0.0,7.0
202312011800,202312040000,-2.0,7.0
202312011800,202312050000,4.0,11.0
202312011800,202312060000,3.0,11.0
202312011800,202312070000,1.0,6.0
202312011800,202312080000,-2.0,5.0
202312011800,202312090000,0.0,10.0
202312011800,202312100000,1.0,6.0
202312011800,202312110000,0.0,7.0
202312020600,202312050000,4.0,11.0
202312020600,202312060000,3.0,11.0
202312020600,202312070000,1.0,6.0
202312020600,202312080000,-2.0,5.0
202312020600,202312090000,0.0,10.0
202312020600,202312100000,1.0,6.0
202312020600,202312110000,0.0,7.0
202312020600,202312120000,1.0,7.0
202312021800,202312050000,4.0,11.0
202312021800,202312060000,4.0,11.0
202312021800,202312070000,1.0,8.0
202312021800,202312080000,2.0,10.0
202312021800,202312090000,4.0,10.0
202312021800,202312100000,2.0,8.0
202312021800,202312110000,0.0,7.0
202312021800,202312120000,1.0,7.0
202312030600,202312060000,6.0,12.0
202312030600,202312070000,0.0,9.0
202312030600,202312080000,3.0,12.0
202312030600,202312090000,7.0,12.0
202312030600,202312100000,3.0,8.0
202312030600,202312110000,2.0,8.0
202312030600,202312120000,2.0,8.0
202312030600,202312130000,-2.0,4.0
202312031800,202312060000,6.0,12.0
202312031800,202312070000,0.0,9.0
202312031800,202312080000,4.0,14.0
202312031800,202312090000,8.0,12.0
202312031800,202312100000,2.0,8.0
202312031800,202312110000,2.0,8.0
202312031800,202312120000,3.0,8.0
202312031800,202312130000,-2.0,6.0
202312040600,202312070000,-1.0,9.0
202312040600,202312080000,5.0,15.0
202312040600,202312090000,8.0,12.0
202312040600,202312100000,0.0,7.0
202312040600,202312110000,1.0,7.0
202312040600,202312120000,2.0,8.0
202312040600,202312130000,0.0,6.0
202312040600,202312140000,-2.0,6.0
202312041800,202312070000,-1.0,8.0
202312041800,202312080000,4.0,15.0
202312041800,202312090000,9.0,13.0
202312041800,202312100000,-1.0,8.0
202312041800,202312110000,2.0,7.0
202312041800,202312120000,2.0,7.0
202312041800,202312130000,0.0,8.0
202312041800,202312140000,0.0,6.0
202312050600,202312080000,4.0,15.0
202312050600,202312090000,9.0,13.0
202312050600,202312100000,0.0,8.0
202312050600,202312110000,2.0,7.0
202312050600,202312120000,2.0,8.0
202312050600,202312130000,0.0,8.0
202312050600,202312140000,0.0,6.0
202312050600,202312150000,0.0,6.0
202312051800,202312080000,6.0,15.0
202312051800,202312090000,9.0,13.0
202312051800,202312100000,-1.0,8.0
202312051800,202312110000,2.0,8.0
202312051800,202312120000,3.0,9.0
202312051800,202312130000,0.0,6.0
202312051800,202312140000,0.0,5.0
202312051800,202312150000,-1.0,4.0
202312060600,202312090000,9.0,13.0
202312060600,202312100000,-1.0,8.0
202312060600,202312110000,3.0,8.0
202312060600,202312120000,3.0,9.0
202312060600,202312130000,0.0,6.0
202312060600,202312140000,0.0,5.0
202312060600,202312150000,0.0,6.0
202312060600,202312160000,2.0,7.0
202312061800,202312090000,9.0,14.0
202312061800,202312100000,0.0,9.0
202312061800,202312110000,4.0,9.0
202312061800,202312120000,3.0,8.0
202312061800,202312130000,-1.0,6.0
202312061800,202312140000,1.0,8.0
202312061800,202312150000,5.0,8.0
202312061800,202312160000,4.0,8.0
202312070600,202312100000,0.0,9.0
202312070600,202312110000,4.0,9.0
202312070600,202312120000,3.0,8.0
202312070600,202312130000,-1.0,7.0
202312070600,202312140000,1.0,8.0
202312070600,202312150000,5.0,8.0
202312070600,202312160000,4.0,7.0
202312070600,202312170000,-1.0,4.0
202312071800,202312100000,3.0,11.0
202312071800,202312110000,5.0,9.0
202312071800,202312120000,3.0,8.0
202312071800,202312130000,-1.0,7.0
202312071800,202312140000,1.0,8.0
202312071800,202312150000,5.0,8.0
202312071800,202312160000,3.0,6.0
202312071800,202312170000,-3.0,2.0
202312080600,202312110000,6.0,10.0
202312080600,202312120000,3.0,9.0
202312080600,202312130000,-1.0,7.0
202312080600,202312140000,2.0,8.0
202312080600,202312150000,6.0,9.0
202312080600,202312160000,2.0,4.0
202312080600,202312170000,-6.0,-1.0
202312080600,202312180000,-8.0,-2.0
202312081800,202312110000,7.0,10.0
202312081800,202312120000,3.0,9.0
202312081800,202312130000,-1.0,7.0
202312081800,202312140000,2.0,8.0
202312081800,202312150000,6.0,9.0
202312081800,202312160000,1.0,3.0
202312081800,202312170000,-7.0,-2.0
202312081800,202312180000,-8.0,-2.0
202312090600,202312120000,4.0,10.0
202312090600,202312130000,0.0,9.0
202312090600,202312140000,4.0,9.0
202312090600,202312150000,8.0,10.0
202312090600,202312160000,0.0,1.0
202312090600,202312170000,-9.0,-4.0
202312090600,202312180000,-9.0,-3.0
202312090600,202312190000,-8.0,-2.0
202312091800,202312120000,4.0,9.0
202312091800,202312130000,0.0,9.0
202312091800,202312140000,4.0,9.0
202312091800,202312150000,8.0,10.0
202312091800,202312160000,0.0,1.0
202312091800,202312170000,-9.0,-4.0
202312091800,202312180000,-9.0,-3.0
202312091800,202312190000,-8.0,-2.0
202312100600,202312130000,0.0,10.0
202312100600,202312140000,4.0,10.0
202312100600,202312150000,10.0,11.0
202312100600,202312160000,-1.0,-1.0
202312100600,202312170000,-10.0,-4.0
202312100600,202312180000,-10.0,-3.0
202312100600,202312190000,-8.0,-1.0
202312100600,202312200000,-6.0,-1.0
202312101800,202312130000,1.0,10.0
202312101800,202312140000,5.0,11.0
202312101800,202312150000,9.0,11.0
202312101800,202312160000,-1.0,0.0
202312101800,202312170000,-10.0,-4.0
202312101800,202312180000,-11.0,-3.0
202312101800,202312190000,-9.0,-2.0
202312101800,202312200000,-7.0,-2.0
202312110600,202312140000,5.0,11.0
202312110600,202312150000,9.0,11.0
202312110600,202312160000,-1.0,0.0
202312110600,202312170000,-10.0,-4.0
202312110600,202312180000,-11.0,-3.0
202312110600,202312190000,-9.0,-2.0
202312110600,202312200000,-7.0,-2.0
202312110600,202312210000,-8.0,0.0
202312111800,202312140000,6.0,10.0
202312111800,202312150000,10.0,12.0
202312111800,202312160000,-1.0,-1.0
202312111800,202312170000,-10.0,-4.0
202312111800,202312180000,-10.0,-2.0
202312111800,202312190000,-9.0,-2.0
202312111800,202312200000,-9.0,-4.0
202312111800,202312210000,-10.0,-1.0
202312120600,202312150000,9.0,11.0
202312120600,202312160000,-1.0,-1.0
202312120600,202312170000,-10.0,-4.0
202312120600,202312180000,-10.0,-2.0
202312120600,202312190000,-9.0,-2.0
202312120600,202312200000,-9.0,-4.0
202312120600,202312210000,-10.0,-1.0
202312120600,202312220000,-8.0,1.0
202312121800,202312150000,8.0,8.0
202312121800,202312160000,-2.0,-1.0
202312121800,202312170000,-11.0,-4.0
202312121800,202312180000,-10.0,-3.0
202312121800,202312190000,-8.0,-1.0
202312121800,202312200000,-9.0,-5.0
202312121800,202312210000,-11.0,-4.0
202312121800,202312220000,-9.0,1.0
202312130600,202312160000,-2.0,-1.0
202312130600,202312170000,-11.0,-4.0
202312130600,202312180000,-10.0,-3.0
202312130600,202312190000,-8.0,-1.0
202312130600,202312200000,-9.0,-5.0
202312130600,202312210000,-11.0,-4.0
202312130600,202312220000,-9.0,0.0
202312130600,202312230000,-5.0,3.0
202312131800,202312160000,0.0,-1.0
202312131800,202312170000,-11.0,-4.0
202312131800,202312180000,-10.0,-3.0
202312131800,202312190000,-7.0,0.0
202312131800,202312200000,-9.0,-5.0
202312131800,202312210000,-11.0,-4.0
202312131800,202312220000,-9.0,-1.0
202312131800,202312230000,-5.0,2.0
202312140600,202312170000,-12.0,-5.0
202312140600,202312180000,-10.0,-2.0
202312140600,202312190000,-5.0,2.0
202312140600,202312200000,-10.0,-6.0
202312140600,202312210000,-13.0,-5.0
202312140600,202312220000,-10.0,-1.0
202312140600,202312230000,-6.0,2.0
202312140600,202312240000,-4.0,3.0
202312141800,202312170000,-11.0,-5.0
202312141800,202312180000,-10.0,-2.0
202312141800,202312190000,-5.0,2.0
202312141800,202312200000,-10.0,-6.0
202312141800,202312210000,-13.0,-5.0
202312141800,202312220000,-10.0,-2.0
202312141800,202312230000,-6.0,2.0
202312141800,202312240000,-4.0,2.0
202312150600,202312180000,-11.0,-2.0
202312150600,202312190000,-5.0,2.0
202312150600,202312200000,-8.0,-5.0
202312150600,202312210000,-13.0,-5.0
202312150600,202312220000,-11.0,-3.0
202312150600,202312230000,-7.0,0.0
202312150600,202312240000,-7.0,0.0
202312150600,202312250000,-5.0,2.0
202312151800,202312180000,-11.0,-2.0
202312151800,202312190000,-5.0,2.0
202312151800,202312200000,-8.0,-5.0
202312151800,202312210000,-13.0,-5.0
202312151800,202312220000,-11.0,-3.0
202312151800,202312230000,-8.0,-1.0
202312151800,202312240000,-7.0,0.0
202312151800,202312250000,-6.0,2.0
202312160600,202312190000,-6.0,3.0
202312160600,202312200000,-7.0,-5.0
202312160600,202312210000,-13.0,-6.0
202312160600,202312220000,-12.0,-3.0
202312160600,202312230000,-10.0,-3.0
202312160600,202312240000,-8.0,-1.0
202312160600,202312250000,-5.0,2.0
202312160600,202312260000,-5.0,0.0
202312161800,202312190000,-6.0,3.0
202312161800,202312200000,-7.0,-5.0
202312161800,202312210000,-13.0,-7.0
202312161800,202312220000,-12.0,-4.0
202312161800,202312230000,-11.0,-2.0
202312161800,202312240000,-8.0,0.0
202312161800,202312250000,-4.0,2.0
202312161800,202312260000,-4.0,0.0
202312170600,202312200000,-7.0,-5.0
202312170600,202312210000,-13.0,-7.0
202312170600,202312220000,-12.0,-4.0
202312170600,202312230000,-11.0,-2.0
202312170600,202312240000,-8.0,0.0
202312170600,202312250000,-4.0,2.0
202312170600,202312260000,-4.0,0.0
202312170600,202312270000,-7.0,0.0
202312171800,202312200000,-7.0,-5.0
202312171800,202312210000,-14.0,-8.0
202312171800,202312220000,-13.0,-6.0
202312171800,202312230000,-11.0,-2.0
202312171800,202312240000,-7.0,2.0
202312171800,202312250000,-4.0,3.0
202312171800,202312260000,-5.0,1.0
202312171800,202312270000,-7.0,0.0
202312180600,202312210000,-14.0,-8.0
202312180600,202312220000,-13.0,-6.0
202312180600,202312230000,-11.0,-2.0
202312180600,202312240000,-7.0,2.0
202312180600,202312250000,-4.0,3.0
202312180600,202312260000,-5.0,1.0
202312180600,202312270000,-7.0,1.0
202312180600,202312280000,-4.0,3.0
202312181800,202312210000,-14.0,-7.0
202312181800,202312220000,-14.0,-6.0
202312181800,202312230000,-11.0,-2.0
202312181800,202312240000,-7.0,1.0
202312181800,202312250000,-6.0,2.0
202312181800,202312260000,-5.0,3.0
202312181800,202312270000,-6.0,3.0
202312181800,202312280000,-4.0,3.0
202312190600,202312220000,-14.0,-6.0
202312190600,202312230000,-11.0,-2.0
202312190600,202312240000,-7.0,1.0
202312190600,202312250000,-6.0,2.0
202312190600,202312260000,-5.0,4.0
202312190600,202312270000,-4.0,3.0
202312190600,202312280000,-4.0,3.0
202312190600,202312290000,-2.0,4.0
202312191800,202312220000,-14.0,-6.0
202312191800,202312230000,-11.0,-2.0
202312191800,202312240000,-7.0,1.0
202312191800,202312250000,-6.0,2.0
202312191800,202312260000,-4.0,4.0
202312191800,202312270000,-4.0,3.0
202312191800,202312280000,-4.0,2.0
202312191800,202312290000,-3.0,4.0
202312200600,202312230000,-11.0,-1.0
202312200600,202312240000,-6.0,1.0
202312200600,202312250000,-4.0,4.0
202312200600,202312260000,-3.0,4.0
202312200600,202312270000,-5.0,2.0
202312200600,202312280000,-5.0,2.0
202312200600,202312290000,-5.0,2.0
202312200600,202312300000,-3.0,3.0
202312201800,202312230000,-11.0,-1.0
202312201800,202312240000,-6.0,2.0
202312201800,202312250000,-4.0,3.0
202312201800,202312260000,-3.0,4.0
202312201800,202312270000,-3.0,4.0
202312201800,202312280000,-3.0,3.0
202312201800,202312290000,-3.0,4.0
202312201800,202312300000,-2.0,4.0
202312210600,202312240000,-5.0,2.0
202312210600,202312250000,-4.0,3.0
202312210600,202312260000,-3.0,5.0
202312210600,202312270000,-3.0,4.0
202312210600,202312280000,-3.0,3.0
202312210600,202312290000,-4.0,3.0
202312210600,202312300000,-1.0,5.0
202312210600,202312310000,-2.0,4.0
202312211800,202312240000,-5.0,2.0
202312211800,202312250000,-4.0,3.0
202312211800,202312260000,-3.0,5.0
202312211800,202312270000,-3.0,4.0
202312211800,202312280000,-3.0,3.0
202312211800,202312290000,-3.0,4.0
202312211800,202312300000,-1.0,5.0
202312211800,202312310000,-2.0,4.0
202312220600,202312250000,-5.0,3.0
202312220600,202312260000,-2.0,6.0
202312220600,202312270000,-4.0,3.0
202312220600,202312280000,-4.0,4.0
202312220600,202312290000,-2.0,5.0
202312220600,202312300000,0.0,5.0
202312220600,202312310000,-2.0,3.0
202312220600,202401010000,-3.0,3.0
202312221800,202312250000,-4.0,2.0
202312221800,202312260000,-3.0,6.0
202312221800,202312270000,-3.0,4.0
202312221800,202312280000,-4.0,4.0
202312221800,202312290000,-3.0,5.0
202312221800,202312300000,-1.0,5.0
202312221800,202312310000,-2.0,4.0
202312221800,202401010000,-2.0,4.0
202312230600,202312260000,-3.0,6.0
202312230600,202312270000,-3.0,4.0
202312230600,202312280000,-4.0,4.0
202312230600,202312290000,-3.0,5.0
202312230600,202312300000,-1.0,5.0
202312230600,202312310000,-2.0,5.0
202312230600,202401010000,-2.0,5.0
202312230600,202401020000,-2.0,4.0
202312231800,202312260000,-3.0,6.0
202312231800,202312270000,-3.0,5.0
202312231800,202312280000,-3.0,5.0
202312231800,202312290000,-3.0,4.0
202312231800,202312300000,-1.0,5.0
202312231800,202312310000,0.0,6.0
202312231800,202401010000,-1.0,5.0
202312231800,202401020000,-1.0,4.0
202312240600,202312270000,-2.0,5.0
202312240600,202312280000,-3.0,5.0
202312240600,202312290000,-3.0,4.0
202312240600,202312300000,-1.0,5.0
202312240600,202312310000,0.0,6.0
202312240600,202401010000,-1.0,5.0
202312240600,202401020000,-1.0,4.0
202312240600,202401030000,-2.0,4.0
202312241800,202312270000,-1.0,6.0
202312241800,202312280000,-1.0,5.0
202312241800,202312290000,-3.0,5.0
202312241800,202312300000,-1.0,4.0
202312241800,202312310000,-1.0,5.0
202312241800,202401010000,-1.0,4.0
202312241800,202401020000,-2.0,4.0
202312241800,202401030000,-2.0,4.0
202312250600,202312280000,-1.0,5.0
202312250600,202312290000,-3.0,5.0
202312250600,202312300000,-1.0,4.0
202312250600,202312310000,-1.0,5.0
202312250600,202401010000,-1.0,4.0
202312250600,202401020000,-2.0,4.0
202312250600,202401030000,-2.0,4.0
202312250600,202401040000,-2.0,3.0
202312251800,202312280000,-1.0,5.0
202312251800,202312290000,-3.0,5.0
202312251800,202312300000,-1.0,4.0
202312251800,202312310000,-1.0,5.0
202312251800,202401010000,-1.0,4.0
202312251800,202401020000,-2.0,4.0
202312251800,202401030000,-2.0,4.0
202312251800,202401040000,-3.0,3.0
202312260600,202312290000,-2.0,5.0
202312260600,202312300000,-1.0,5.0
202312260600,202312310000,0.0,6.0
202312260600,202401010000,-1.0,5.0
202312260600,202401020000,-2.0,4.0
202312260600,202401030000,-2.0,4.0
202312260600,202401040000,-3.0,3.0
202312260600,202401050000,-5.0,1.0
202312261800,202312290000,-3.0,5.0
202312261800,202312300000,-1.0,6.0
202312261800,202312310000,1.0,5.0
202312261800,202401010000,-1.0,5.0
202312261800,202401020000,-1.0,4.0
202312261800,202401030000,-2.0,4.0
202312261800,202401040000,-3.0,4.0
202312261800,202401050000,-3.0,2.0
202312270600,202312300000,0.0,5.0
202312270600,202312310000,1.0,4.0
202312270600,202401010000,-1.0,6.0
202312270600,202401020000,-1.0,4.0
202312270600,202401030000,-2.0,4.0
202312270600,202401040000,-3.0,4.0
202312270600,202401050000,-2.0,5.0
202312270600,202401060000,-2.0,5.0
202312271800,202312300000,0.0,4.0
202312271800,202312310000,1.0,4.0
202312271800,202401010000,-1.0,6.0
202312271800,202401020000,0.0,4.0
202312271800,202401030000,-2.0,4.0
202312271800,202401040000,-3.0,4.0
202312271800,202401050000,-2.0,5.0
202312271800,202401060000,-1.0,5.0
202312280600,202312310000,2.0,5.0
202312280600,202401010000,-1.0,6.0
202312280600,202401020000,0.0,4.0
202312280600,202401030000,0.0,5.0
202312280600,202401040000,-3.0,5.0
202312280600,202401050000,-1.0,5.0
202312280600,202401060000,-2.0,3.0
202312280600,202401070000,-3.0,3.0
202312281800,202312310000,2.0,5.0
202312281800,202401010000,-1.0,6.0
202312281800,202401020000,1.0,5.0
202312281800,202401030000,-1.0,5.0
